Season,DayNum,team1_TeamID,team1_GameScore,team2_TeamID,team2_GameScore,WLoc,NumOT,outcome,team1_adjd,team1_adjemn,team1_adjo,team1_adjt,team1_Ast,team1_Blk,team1_DR,team1_FG3P,team1_FGA,team1_FGA3,team1_FGM,team1_FGM3,team1_FGP,team1_FirstD1Season,team1_FTA,team1_FTM,team1_FTP,team1_L,team1_L_tourn,team1_L_tourney,team1_LastD1Season,team1_luck,team1_oppds,team1_opponent_Ast,team1_opponent_Blk,team1_opponent_DR,team1_opponent_FG3P,team1_opponent_FGA,team1_opponent_FGA3,team1_opponent_FGM,team1_opponent_FGM3,team1_opponent_FGP,team1_opponent_FTA,team1_opponent_FTM,team1_opponent_FTP,team1_opponent_OR,team1_opponent_PF,team1_opponent_Score,team1_opponent_Stl,team1_opponent_TO,team1_oppos,team1_OR,team1_PF,team1_Score,team1_Seed,team1_Stl,team1_TeamName,team1_TO,team1_W,team1_W_tourn,team1_W_tourney,team1_WP,team1_WP_5,team2_adjd,team2_adjemn,team2_adjo,team2_adjt,team2_Ast,team2_Blk,team2_DR,team2_FG3P,team2_FGA,team2_FGA3,team2_FGM,team2_FGM3,team2_FGP,team2_FirstD1Season,team2_FTA,team2_FTM,team2_FTP,team2_L,team2_L_tourn,team2_L_tourney,team2_LastD1Season,team2_luck,team2_oppds,team2_opponent_Ast,team2_opponent_Blk,team2_opponent_DR,team2_opponent_FG3P,team2_opponent_FGA,team2_opponent_FGA3,team2_opponent_FGM,team2_opponent_FGM3,team2_opponent_FGP,team2_opponent_FTA,team2_opponent_FTM,team2_opponent_FTP,team2_opponent_OR,team2_opponent_PF,team2_opponent_Score,team2_opponent_Stl,team2_opponent_TO,team2_oppos,team2_OR,team2_PF,team2_Score,team2_Seed,team2_Stl,team2_TeamName,team2_TO,team2_W,team2_W_tourn,team2_W_tourney,team2_WP,team2_WP_5,team1_pct_wins_similar,team1_n_wins_similar,team2_pct_wins_similar,team2_n_wins_similar,team1_win_rate_dif,team2_win_rate_dif
2014,137,1166,76,1418,66,N,0,W,102.5,1.31,124.2,63.6,17.727272727272727,1.393939393939394,25.90909090909091,0.4211822660098522,55.09090909090909,24.60606060606061,27.484848484848484,10.363636363636363,0.4988998899889989,1985,18.90909090909091,14.212121212121213,0.7516025641025641,7,,5.0,2020,0.024,101.0,12.151515151515152,2.727272727272727,21.66666666666667,0.3364055299539171,56.66666666666666,19.727272727272727,23.90909090909091,6.636363636363638,0.4219251336898396,18.666666666666668,12.969696969696967,0.6948051948051948,9.969696969696967,18.727272727272727,67.42424242424242,4.96969696969697,9.87878787878788,108.5,8.454545454545455,17.636363636363637,79.54545454545455,3,4.090909090909091,Creighton,9.93939393939394,26,,9.0,0.7878787878787878,0.6,105.0,4.65,110.2,68.5,13.096774193548386,3.9354838709677415,24.193548387096772,0.37395659432387307,59.74193548387096,19.322580645161292,27.387096774193548,7.225806451612903,0.4584233261339093,1985,26.838709677419356,17.838709677419356,0.6646634615384616,11,2.0,,2020,0.038,105.6,11.709677419354836,5.548387096774193,23.612903225806452,0.3296500920810313,58.12903225806453,17.516129032258064,26.225806451612907,5.774193548387097,0.45116537180910105,25.64516129032258,18.0,0.7018867924528303,11.451612903225806,21.64516129032258,76.2258064516129,6.354838709677418,13.612903225806454,105.0,13.64516129032258,21.161290322580644,79.83870967741936,14,7.0,Louisiana,13.870967741935484,20,1.0,,0.6451612903225806,0.8,0.7058823529411765,12,0.5,3,-0.08199643493761133,-0.14516129032258063
2005,136,1228,67,1192,55,N,0,W,89.6,0.31,122.3,64.1,18.575757575757574,3.4242424242424243,23.393939393939394,0.3991655076495132,57.60606060606061,21.78787878787879,28.15151515151515,8.696969696969697,0.4886901630720673,1985,17.151515151515152,12.424242424242426,0.7243816254416959,1,,0.0,2020,-0.006999999999999999,99.1,12.303030303030305,2.363636363636364,20.51515151515152,0.3627992633517496,53.30303030303031,16.454545454545453,21.939393939393934,5.96969696969697,0.4115974985787379,15.515151515151516,10.272727272727273,0.662109375,10.272727272727273,15.545454545454545,60.12121212121213,4.727272727272728,15.303030303030305,107.3,10.969696969696967,15.515151515151516,77.42424242424242,1,7.636363636363638,Illinois,11.12121212121212,32,,13.0,0.9696969696969696,0.8,105.2,0.75,102.7,68.6,15.032258064516132,4.419354838709677,23.64516129032258,0.3514431239388795,59.935483870967744,19.0,27.064516129032263,6.67741935483871,0.4515608180839613,1985,19.93548387096774,13.35483870967742,0.6699029126213593,12,,,2020,-0.003,107.3,13.93548387096774,2.5161290322580645,24.161290322580644,0.3680981595092025,56.32258064516129,15.774193548387096,25.677419354838708,5.806451612903227,0.4558991981672394,21.161290322580644,13.741935483870966,0.6493902439024389,11.129032258064516,19.161290322580644,70.90322580645163,6.193548387096773,15.35483870967742,99.4,12.451612903225806,18.967741935483872,74.16129032258064,16,7.129032258064517,F Dickinson,13.903225806451614,19,,,0.6129032258064516,0.8,1.0,10,,0,0.030303030303030387,
2003,136,1436,51,1112,80,N,0,L,99.5,-2.29,101.1,64.4,14.20689655172414,2.9655172413793105,25.724137931034484,0.3407572383073497,55.862068965517246,15.482758620689655,24.82758620689655,5.275862068965517,0.4444444444444445,1985,19.55172413793104,12.862068965517242,0.6578483245149912,10,1.0,,2020,0.019,104.4,13.275862068965518,3.655172413793104,21.86206896551724,0.3295819935691318,55.06896551724138,21.448275862068964,22.75862068965517,7.068965517241379,0.4132748904195366,15.758620689655173,10.551724137931034,0.6695842450765864,9.586206896551724,17.931034482758623,63.137931034482754,7.103448275862068,13.0,99.3,12.965517241379311,15.89655172413793,67.79310344827586,16,6.862068965517241,Vermont,14.06896551724138,19,0.0,,0.6551724137931034,0.8,88.8,8.19,115.6,72.7,17.642857142857142,4.214285714285714,27.642857142857146,0.3505338078291815,65.71428571428571,20.071428571428573,30.32142857142857,7.0357142857142865,0.461413043478261,1985,25.0,17.535714285714285,0.7014285714285714,3,,2.0,2020,-0.006999999999999999,98.5,15.464285714285715,2.392857142857143,23.285714285714285,0.3166368515205724,64.67857142857143,19.964285714285715,26.357142857142854,6.321428571428571,0.4075096631695196,17.714285714285715,11.214285714285712,0.6330645161290321,13.107142857142858,22.071428571428577,70.25,5.9642857142857135,16.857142857142858,107.2,15.178571428571427,17.75,85.21428571428571,1,8.464285714285714,Arizona,14.785714285714285,25,,10.0,0.8928571428571429,0.8,0.0,0,1.0,4,-0.6551724137931034,0.1071428571428571
2003,136,1166,73,1141,79,N,0,L,94.9,-0.51,112.4,68.4,16.818181818181817,4.454545454545454,23.181818181818183,0.3890532544378698,57.45454545454545,20.484848484848484,28.696969696969692,7.96969696969697,0.4994725738396624,1985,20.03030303030303,13.87878787878788,0.6928895612708018,4,2.0,,2020,0.026000000000000002,102.7,12.363636363636365,2.575757575757576,21.363636363636363,0.3411016949152543,55.33333333333334,14.303030303030305,23.87878787878788,4.878787878787879,0.4315443592552026,16.696969696969695,11.696969696969695,0.7005444646098005,11.06060606060606,19.393939393939394,64.33333333333333,6.333333333333332,17.060606060606062,102.5,10.87878787878788,17.272727272727273,79.24242424242425,6,8.393939393939394,Creighton,13.363636363636365,29,5.0,,0.8787878787878788,0.8,99.4,2.86,109.5,71.7,15.620689655172415,4.0,23.27586206896552,0.3807692307692308,52.68965517241379,17.931034482758623,26.62068965517241,6.827586206896553,0.5052356020942408,1985,25.17241379310345,19.27586206896552,0.7657534246575342,6,,,2020,0.13699999999999998,102.3,11.79310344827586,2.4827586206896552,18.896551724137925,0.3573200992555832,57.93103448275862,13.89655172413793,26.344827586206893,4.965517241379311,0.4547619047619048,21.96551724137931,15.586206896551724,0.7095761381475667,12.241379310344827,21.689655172413797,73.24137931034483,8.448275862068966,16.06896551724138,104.3,10.586206896551724,20.96551724137931,79.34482758620689,11,7.103448275862068,C Michigan,18.241379310344826,23,,,0.7931034482758621,1.0,0.6923076923076923,9,0.7777777777777778,7,-0.1864801864801865,-0.01532567049808431
2003,136,1301,74,1143,76,N,1,L,98.1,-6.48,111.2,65.0,14.666666666666664,3.066666666666667,22.03333333333333,0.3540740740740741,53.33333333333334,22.5,24.33333333333333,7.966666666666668,0.4562499999999999,1985,20.466666666666665,15.766666666666667,0.7703583061889252,12,7.0,,2020,-0.023,98.4,12.566666666666665,2.833333333333333,21.433333333333334,0.33725490196078434,53.13333333333333,17.0,23.43333333333333,5.7333333333333325,0.4410288582183187,21.2,15.4,0.7264150943396227,10.533333333333333,19.33333333333333,68.0,7.433333333333334,14.633333333333333,106.9,9.733333333333333,18.666666666666668,72.4,9,7.7666666666666675,NC State,14.2,18,2.0,,0.6,0.6,96.3,0.3,109.9,65.9,16.0,2.7931034482758617,24.37931034482759,0.3765182186234818,58.72413793103448,17.03448275862069,27.344827586206893,6.413793103448277,0.4656488549618321,1985,19.51724137931034,13.379310344827585,0.6855123674911661,8,,5.0,2020,0.061,99.6,16.03448275862069,2.5172413793103448,23.0,0.3311897106109325,58.793103448275865,21.448275862068964,25.37931034482759,7.103448275862068,0.4316715542521994,17.448275862068964,11.89655172413793,0.6818181818181819,11.172413793103447,19.103448275862068,69.75862068965517,5.931034482758621,14.93103448275862,106.7,11.241379310344827,17.103448275862068,74.48275862068967,8,6.551724137931035,California,14.172413793103447,21,,4.0,0.7241379310344828,0.4,0.625,10,0.8181818181818182,9,0.025000000000000022,0.09404388714733547
2003,136,1140,53,1163,58,N,0,L,91.7,5.2,109.4,65.5,13.419354838709678,2.5161290322580645,24.41935483870968,0.384,51.25806451612904,16.129032258064516,24.032258064516128,6.193548387096773,0.4688483322844556,1985,24.161290322580644,18.193548387096776,0.7530040053404541,8,6.0,,2020,-0.031,101.8,10.774193548387096,2.225806451612903,20.193548387096776,0.3081510934393638,51.25806451612904,16.225806451612904,20.967741935483872,5.0,0.4090623033354311,23.483870967741932,16.741935483870968,0.7129120879120879,10.419354838709678,21.387096774193548,63.67741935483871,5.483870967741934,14.483870967741936,107.3,10.870967741935484,21.41935483870968,72.45161290322581,12,6.935483870967742,BYU,13.741935483870966,23,5.0,,0.7419354838709677,0.8,92.0,-3.48,111.6,71.2,15.633333333333333,7.7333333333333325,27.9,0.386411889596603,62.2,15.7,29.53333333333333,6.066666666666666,0.4748124330117899,1985,22.1,14.9,0.6742081447963799,9,,3.0,2020,0.005,98.6,13.6,4.133333333333334,21.5,0.3195364238410596,65.36666666666666,20.133333333333333,24.86666666666667,6.433333333333334,0.3804181540030597,21.0,15.233333333333333,0.7253968253968254,15.333333333333336,19.266666666666666,71.4,7.8,13.366666666666667,107.3,14.766666666666667,18.4,80.03333333333333,5,5.933333333333334,Connecticut,15.8,21,,5.0,0.7,0.6,0.6923076923076923,9,0.4,2,-0.04962779156327546,-0.29999999999999993
2003,136,1161,57,1181,67,N,0,L,104.6,-3.45,110.6,67.1,15.5,4.233333333333333,23.466666666666665,0.3631123919308358,52.1,11.566666666666665,26.4,4.2,0.5067178502879078,1985,24.266666666666666,17.0,0.7005494505494506,13,6.0,,2020,0.031,100.2,13.233333333333333,3.066666666666667,19.066666666666666,0.3448979591836735,57.46666666666667,16.333333333333332,25.83333333333333,5.633333333333334,0.4495359628770301,22.33333333333333,15.366666666666667,0.6880597014925374,12.0,21.3,72.66666666666667,9.033333333333333,12.233333333333333,104.6,10.8,20.566666666666666,74.0,14,5.333333333333333,Colorado St,16.133333333333333,17,2.0,,0.5666666666666667,0.8,91.3,0.64,115.0,70.7,13.833333333333336,5.133333333333334,23.1,0.3559870550161812,60.33333333333334,20.6,27.36666666666667,7.333333333333332,0.4535911602209944,1985,28.066666666666666,19.9,0.7090261282660332,6,,3.0,2020,-0.03,98.3,12.333333333333336,4.1,22.63333333333333,0.34101382488479265,57.16666666666666,14.466666666666667,25.066666666666666,4.933333333333334,0.4384839650145773,21.966666666666665,15.333333333333336,0.6980273141122915,12.2,23.2,70.4,6.433333333333334,17.833333333333332,107.1,13.766666666666667,21.266666666666666,81.96666666666667,3,8.5,Duke,14.033333333333333,24,,6.0,0.8,0.8,0.35294117647058826,6,0.8666666666666667,13,-0.2137254901960784,0.06666666666666665
2003,136,1429,61,1242,64,N,0,L,99.7,-0.07,107.1,61.0,13.9,2.0,22.36666666666667,0.3324175824175824,51.93333333333333,12.133333333333333,23.7,4.033333333333333,0.4563543003851092,1985,20.233333333333334,14.533333333333333,0.7182866556836902,8,1.0,,2020,0.003,103.1,11.233333333333333,2.1,19.03333333333333,0.341897233201581,50.8,16.866666666666667,22.0,5.7666666666666675,0.4330708661417323,14.833333333333336,10.333333333333334,0.6966292134831461,9.133333333333333,17.6,60.1,5.0,12.366666666666667,101.1,12.633333333333333,16.1,65.96666666666667,15,5.066666666666666,Utah St,12.233333333333333,22,3.0,,0.7333333333333333,1.0,86.4,6.07,115.0,72.2,16.733333333333334,4.9,26.9,0.33962264150943394,62.3,14.133333333333333,30.23333333333333,4.8,0.4852862493311932,1985,24.13333333333333,16.066666666666666,0.6657458563535912,7,,6.0,2020,-0.017,96.8,11.9,4.4,22.5,0.36181818181818187,60.53333333333333,18.33333333333333,24.6,6.633333333333334,0.4063876651982379,15.266666666666667,10.533333333333333,0.6899563318777292,11.533333333333333,20.0,66.36666666666666,6.833333333333332,17.3,108.6,14.3,16.7,81.33333333333333,2,10.133333333333333,Kansas,14.9,23,,9.0,0.7666666666666667,0.8,1.0,2,1.0,1,0.2666666666666667,0.23333333333333328
2003,136,1221,68,1266,72,N,0,L,95.1,-0.64,105.5,65.1,15.413793103448276,4.482758620689656,24.310344827586214,0.3598130841121496,52.72413793103448,14.758620689655173,24.20689655172414,5.310344827586206,0.4591236102027469,1985,22.13793103448276,15.620689655172415,0.705607476635514,4,1.0,,2020,0.065,104.5,11.89655172413793,2.7586206896551726,19.58620689655172,0.32671081677704195,50.72413793103448,15.620689655172415,20.689655172413797,5.1034482758620685,0.4078857919782461,17.758620689655174,11.724137931034482,0.6601941747572816,8.758620689655173,20.206896551724142,58.206896551724135,6.620689655172414,15.413793103448276,99.0,12.06896551724138,18.379310344827584,69.34482758620689,14,7.9655172413793105,Holy Cross,13.93103448275862,25,1.0,,0.8620689655172413,1.0,99.2,-1.45,120.5,65.7,16.321428571428573,3.6428571428571432,24.07142857142857,0.3793911007025761,56.25,15.25,27.214285714285715,5.7857142857142865,0.4838095238095238,1985,23.607142857142854,18.178571428571427,0.7700453857791225,5,,3.0,2020,0.07,98.2,12.964285714285715,2.4642857142857144,18.571428571428573,0.3275261324041812,58.67857142857143,20.5,23.82142857142857,6.7142857142857135,0.4059646987218503,19.142857142857142,13.321428571428573,0.6958955223880597,12.678571428571427,20.75,67.67857142857143,6.4642857142857135,12.5,106.1,13.107142857142858,18.642857142857142,78.39285714285714,3,6.0,Marquette,13.571428571428573,23,,5.0,0.8214285714285714,0.8,0.8,8,0.7142857142857143,5,-0.06206896551724128,-0.1071428571428571
2003,137,1358,55,1196,85,N,0,L,100.6,-2.0,101.5,67.2,15.592592592592592,5.592592592592593,25.962962962962962,0.3586065573770492,53.37037037037037,18.074074074074076,24.296296296296298,6.481481481481483,0.4552394170714781,1987,23.51851851851852,16.703703703703702,0.7102362204724408,6,,,2020,0.08800000000000001,104.4,14.888888888888891,2.555555555555556,22.037037037037038,0.3141025641025641,57.96296296296296,17.333333333333332,22.48148148148148,5.4444444444444455,0.3878594249201278,21.66666666666667,14.851851851851851,0.6854700854700854,13.333333333333336,19.296296296296298,65.25925925925925,7.037037037037037,14.888888888888891,97.0,10.777777777777779,19.592592592592588,71.77777777777777,15,7.814814814814816,Sam Houston St,15.703703703703706,21,,,0.7777777777777778,0.8,94.4,-0.9,116.5,65.0,16.419354838709676,4.096774193548387,24.258064516129032,0.392128279883382,56.516129032258064,22.12903225806452,26.935483870967737,8.67741935483871,0.4765981735159817,1985,18.93548387096774,13.35483870967742,0.7052810902896083,7,,4.0,2020,0.008,97.6,14.516129032258064,3.419354838709677,21.741935483870968,0.3272727272727273,57.25806451612904,17.741935483870968,24.225806451612907,5.806451612903227,0.4230985915492958,16.0,10.419354838709678,0.6512096774193549,11.967741935483868,17.419354838709676,64.6774193548387,6.483870967741934,15.06451612903226,105.9,10.806451612903226,16.903225806451616,75.90322580645163,2,7.774193548387097,Florida,13.387096774193546,24,,6.0,0.7741935483870968,0.4,0.5,1,0.5833333333333334,7,-0.2777777777777778,-0.19086021505376338
2003,137,1104,62,1231,67,N,0,L,95.7,2.31,110.3,65.3,12.107142857142858,3.7857142857142856,23.92857142857143,0.3201438848920863,57.17857142857143,19.857142857142858,24.035714285714285,6.357142857142858,0.42036227357901307,1985,20.928571428571427,14.857142857142858,0.7098976109215018,11,6.0,,2020,-0.015,97.1,11.678571428571427,3.1785714285714284,22.642857142857146,0.33208955223880604,55.5,19.142857142857142,23.25,6.357142857142858,0.4189189189189189,17.142857142857142,12.142857142857142,0.7083333333333334,10.892857142857142,19.25,65.0,5.5357142857142865,13.857142857142858,106.6,13.571428571428573,18.035714285714285,69.28571428571429,10,6.607142857142858,Alabama,13.285714285714285,17,5.0,,0.6071428571428571,0.4,98.9,9.29,113.4,63.7,13.8125,5.34375,25.625,0.34826589595375723,54.9375,21.625,23.4375,7.53125,0.4266211604095563,1985,22.625,16.125,0.7127071823204421,12,,8.0,2020,0.05,96.8,11.96875,3.53125,24.15625,0.2881679389312977,58.84375,16.375,24.28125,4.71875,0.41263940520446096,19.1875,13.71875,0.7149837133550488,12.125,20.15625,67.0,6.34375,10.5,107.2,11.21875,18.0625,70.53125,7,4.4375,Indiana,11.5,20,,4.0,0.625,0.6,0.625,5,0.8181818181818182,9,0.017857142857142905,0.19318181818181823
2003,137,1447,61,1338,87,N,0,L,105.9,2.39,104.7,67.6,16.096774193548384,2.806451612903226,22.35483870967742,0.3838028169014085,57.67741935483871,18.322580645161292,27.225806451612907,7.03225806451613,0.4720357941834452,1985,19.29032258064516,14.06451612903226,0.7290969899665553,10,2.0,,2020,0.049,106.3,14.0,2.6129032258064515,21.354838709677423,0.375494071146245,57.25806451612904,16.322580645161292,26.387096774193548,6.129032258064517,0.4608450704225352,17.387096774193548,12.548387096774194,0.7217068645640075,10.93548387096774,18.806451612903224,71.45161290322581,7.483870967741934,15.451612903225806,98.9,12.0,17.580645161290324,75.54838709677419,15,7.516129032258066,Wagner,14.967741935483868,21,0.0,,0.6774193548387096,0.6,86.2,-8.24,114.8,64.7,17.766666666666666,4.1,25.36666666666667,0.3583489681050657,53.5,17.766666666666666,26.86666666666667,6.366666666666666,0.5021806853582554,1985,22.8,14.5,0.6359649122807017,4,,2.0,2020,-0.023,98.4,11.1,3.2666666666666666,19.733333333333334,0.3001912045889101,53.36666666666667,17.433333333333334,20.466666666666665,5.233333333333333,0.3835103060587133,18.4,12.666666666666664,0.6884057971014493,10.3,20.03333333333333,58.83333333333334,6.133333333333334,16.166666666666668,105.5,11.3,17.966666666666665,74.6,2,8.066666666666666,Pittsburgh,15.1,26,,4.0,0.8666666666666667,1.0,0.0,0,0.7692307692307693,10,-0.6774193548387096,-0.09743589743589742
2003,137,1264,65,1393,76,N,0,L,95.4,2.52,105.5,68.1,13.862068965517242,3.896551724137931,23.310344827586214,0.3485838779956427,57.55172413793103,15.827586206896553,25.931034482758623,5.517241379310344,0.4505692031156381,1985,23.896551724137932,18.793103448275858,0.7864357864357864,6,1.0,,2020,0.013999999999999999,103.4,11.689655172413795,4.344827586206897,23.03448275862069,0.3189873417721519,55.41379310344828,13.620689655172415,23.068965517241377,4.344827586206897,0.4163036714374611,23.86206896551724,17.275862068965516,0.7239884393063584,12.620689655172415,20.689655172413797,67.75862068965517,7.0344827586206895,17.724137931034484,101.7,11.310344827586205,21.931034482758623,76.17241379310343,14,9.172413793103447,Manhattan,14.20689655172414,23,0.0,,0.7931034482758621,0.8,91.1,-3.63,114.4,71.0,14.965517241379311,7.275862068965517,26.896551724137932,0.33043478260869563,62.206896551724135,15.862068965517242,29.24137931034483,5.241379310344827,0.4700665188470067,1985,23.62068965517241,16.379310344827587,0.6934306569343066,5,,4.0,2020,0.083,96.3,15.89655172413793,3.1379310344827585,22.27586206896552,0.3068702290076336,64.6206896551724,22.58620689655172,25.20689655172414,6.931034482758621,0.3900747065101388,18.896551724137925,12.551724137931034,0.6642335766423357,15.79310344827586,19.724137931034484,69.89655172413794,6.620689655172414,14.448275862068966,106.6,14.310344827586205,16.586206896551722,80.10344827586206,3,8.310344827586206,Syracuse,13.620689655172415,24,,5.0,0.8275862068965517,0.8,0.8571428571428571,6,0.7142857142857143,10,0.064039408866995,-0.11330049261083741
2003,137,1190,73,1448,76,N,0,L,99.6,4.8,101.3,75.2,14.037037037037035,5.25925925925926,24.037037037037038,0.3439024390243903,61.407407407407405,15.185185185185185,28.074074074074073,5.222222222222221,0.4571773220747889,1985,24.81481481481481,18.33333333333333,0.7388059701492538,10,1.0,,2020,0.036000000000000004,103.9,16.88888888888889,4.481481481481481,22.51851851851852,0.3582089552238806,62.481481481481474,19.85185185185185,27.555555555555557,7.111111111111112,0.4410195613515116,20.962962962962962,15.25925925925926,0.7279151943462898,13.851851851851851,20.555555555555557,77.48148148148148,8.296296296296296,18.88888888888889,102.1,14.0,19.51851851851852,79.7037037037037,15,10.703703703703702,ETSU,18.740740740740737,17,1.0,,0.6296296296296297,0.8,94.6,-3.8,114.5,67.7,14.586206896551724,4.379310344827586,26.931034482758623,0.3443579766536965,57.24137931034482,17.724137931034484,26.13793103448276,6.103448275862068,0.4566265060240964,1985,26.62068965517241,20.03448275862069,0.7525906735751295,5,,4.0,2020,0.073,98.0,12.517241379310345,3.2413793103448274,19.344827586206893,0.33591331269349844,59.75862068965517,22.27586206896552,23.655172413793107,7.482758620689656,0.3958453548759376,18.655172413793107,12.827586206896553,0.6876155268022182,12.448275862068966,22.03448275862069,67.6206896551724,7.379310344827586,13.620689655172415,105.8,14.758620689655173,18.48275862068965,78.41379310344827,2,6.413793103448277,Wake Forest,15.10344827586207,24,,6.0,0.8275862068965517,0.8,0.42857142857142855,3,0.7857142857142857,11,-0.2010582010582011,-0.041871921182266014
2003,137,1407,59,1462,71,N,0,L,100.8,-2.77,106.9,70.3,15.066666666666665,5.2,24.7,0.3341176470588236,65.33333333333333,28.33333333333333,28.23333333333333,9.466666666666667,0.4321428571428572,1994,19.53333333333333,13.433333333333335,0.6877133105802047,5,1.0,,2020,0.105,104.5,15.0,3.8333333333333335,24.86666666666667,0.3365650969529086,60.26666666666666,24.066666666666666,25.03333333333333,8.1,0.4153761061946903,18.1,12.4,0.6850828729281767,13.433333333333335,18.2,70.56666666666666,6.2333333333333325,17.733333333333334,99.3,15.066666666666665,16.6,79.36666666666666,14,9.533333333333333,Troy,13.733333333333333,25,0.0,,0.8333333333333334,1.0,94.0,4.81,113.8,67.7,16.4,3.033333333333333,25.5,0.3621013133208256,59.2,17.766666666666666,26.8,6.433333333333334,0.4527027027027027,1985,24.36666666666667,18.2,0.7469220246238031,5,,3.0,2020,0.018000000000000002,100.2,12.266666666666667,2.8,21.33333333333333,0.3191126279863481,61.63333333333333,19.53333333333333,25.2,6.2333333333333325,0.4088696592752839,14.066666666666665,9.333333333333334,0.6635071090047394,12.266666666666667,20.166666666666668,65.96666666666667,6.566666666666666,14.0,105.0,13.933333333333335,15.766666666666667,78.23333333333333,3,5.466666666666668,Xavier,13.033333333333333,25,,6.0,0.8333333333333334,0.8,0.5833333333333334,7,0.6666666666666666,6,-0.25,-0.16666666666666674
2003,138,1390,74,1163,85,N,0,L,95.2,3.75,109.8,65.6,14.64516129032258,3.3548387096774195,25.12903225806452,0.3577371048252912,58.032258064516135,19.387096774193548,25.64516129032258,6.935483870967742,0.4419121734296832,1985,20.774193548387093,14.032258064516132,0.6754658385093169,8,3.0,,2020,0.066,98.9,11.548387096774194,2.290322580645161,21.580645161290327,0.303236797274276,57.838709677419345,18.93548387096774,23.580645161290327,5.741935483870968,0.40769659788064705,19.967741935483872,14.06451612903226,0.7043618739903069,11.387096774193546,20.032258064516128,66.96774193548387,6.709677419354839,13.06451612903226,106.2,13.741935483870966,18.516129032258068,72.25806451612904,4,5.516129032258066,Stanford,14.32258064516129,23,8.0,,0.7419354838709677,0.6,92.0,-3.48,111.6,71.2,15.633333333333333,7.7333333333333325,27.9,0.386411889596603,62.2,15.7,29.53333333333333,6.066666666666666,0.4748124330117899,1985,22.1,14.9,0.6742081447963799,9,,3.0,2020,0.005,98.6,13.6,4.133333333333334,21.5,0.3195364238410596,65.36666666666666,20.133333333333333,24.86666666666667,6.433333333333334,0.3804181540030597,21.0,15.233333333333333,0.7253968253968254,15.333333333333336,19.266666666666666,71.4,7.8,13.366666666666667,107.3,14.766666666666667,18.4,80.03333333333333,5,5.933333333333334,Connecticut,15.8,21,,5.0,0.7,0.6,0.75,9,0.6363636363636364,7,0.008064516129032251,-0.0636363636363636
2003,138,1113,76,1242,108,N,0,L,97.4,5.43,113.9,66.9,15.551724137931034,4.2413793103448265,23.310344827586214,0.31780821917808216,56.89655172413793,12.586206896551724,27.20689655172414,4.0,0.4781818181818182,1985,26.20689655172414,17.551724137931036,0.6697368421052632,11,10.0,,2020,-0.013999999999999999,97.7,14.06896551724138,3.931034482758621,20.55172413793104,0.34273318872017355,55.6551724137931,15.89655172413793,24.79310344827586,5.448275862068965,0.4454770755885997,20.51724137931034,14.137931034482758,0.6890756302521008,11.0,22.86206896551724,69.17241379310343,6.0,15.517241379310345,106.4,13.689655172413795,19.41379310344828,75.9655172413793,10,5.206896551724138,Arizona St,14.0,18,4.0,,0.6206896551724138,0.4,86.4,6.07,115.0,72.2,16.733333333333334,4.9,26.9,0.33962264150943394,62.3,14.133333333333333,30.23333333333333,4.8,0.4852862493311932,1985,24.13333333333333,16.066666666666666,0.6657458563535912,7,,6.0,2020,-0.017,96.8,11.9,4.4,22.5,0.36181818181818187,60.53333333333333,18.33333333333333,24.6,6.633333333333334,0.4063876651982379,15.266666666666667,10.533333333333333,0.6899563318777292,11.533333333333333,20.0,66.36666666666666,6.833333333333332,17.3,108.6,14.3,16.7,81.33333333333333,2,10.133333333333333,Kansas,14.9,23,,9.0,0.7666666666666667,0.8,0.3333333333333333,3,0.8,8,-0.2873563218390805,0.033333333333333326
2003,138,1281,92,1266,101,N,1,L,94.2,2.97,111.5,66.9,13.741935483870966,4.32258064516129,25.903225806451612,0.3569230769230769,59.193548387096776,20.967741935483872,26.161290322580644,7.483870967741934,0.4419618528610354,1985,18.161290322580644,11.967741935483868,0.6589698046181173,10,8.0,,2020,0.043,95.9,12.93548387096774,3.0967741935483866,23.258064516129032,0.3191489361702127,59.935483870967744,18.193548387096776,24.12903225806452,5.806451612903227,0.402583423035522,18.451612903225808,12.419354838709678,0.673076923076923,13.161290322580646,18.12903225806452,66.48387096774194,6.903225806451613,13.193548387096774,107.1,13.483870967741936,16.870967741935484,71.7741935483871,6,5.709677419354839,Missouri,13.612903225806454,21,6.0,,0.6774193548387096,0.6,99.2,-1.45,120.5,65.7,16.321428571428573,3.6428571428571432,24.07142857142857,0.3793911007025761,56.25,15.25,27.214285714285715,5.7857142857142865,0.4838095238095238,1985,23.607142857142854,18.178571428571427,0.7700453857791225,5,,3.0,2020,0.07,98.2,12.964285714285715,2.4642857142857144,18.571428571428573,0.3275261324041812,58.67857142857143,20.5,23.82142857142857,6.7142857142857135,0.4059646987218503,19.142857142857142,13.321428571428573,0.6958955223880597,12.678571428571427,20.75,67.67857142857143,6.4642857142857135,12.5,106.1,13.107142857142858,18.642857142857142,78.39285714285714,3,6.0,Marquette,13.571428571428573,23,,5.0,0.8214285714285714,0.8,0.5,6,0.7,7,-0.17741935483870963,-0.12142857142857144
