Season,DayNum,team1_TeamID,team1_GameScore,team2_TeamID,team2_GameScore,WLoc,NumOT,team1_TeamName,team1_FirstD1Season,team1_LastD1Season,team1_Seed,team1_W,team1_L,team1_WP_5,team1_Score,team1_opponent_Score,team1_FGM,team1_FGA,team1_FGM3,team1_FGA3,team1_FTM,team1_FTA,team1_OR,team1_DR,team1_Ast,team1_TO,team1_Stl,team1_Blk,team1_PF,team1_opponent_FGM,team1_opponent_FGA,team1_opponent_FGM3,team1_opponent_FGA3,team1_opponent_FTM,team1_opponent_FTA,team1_opponent_OR,team1_opponent_DR,team1_opponent_Ast,team1_opponent_TO,team1_opponent_Stl,team1_opponent_Blk,team1_opponent_PF,team1_FGP,team1_FG3P,team1_FTP,team1_opponent_FGP,team1_opponent_FG3P,team1_opponent_FTP,team1_WP,team1_rank,team1_school,team1_name,team1_conference,team1_wins,team1_losses,team1_wpct,team1_seed,team1_w_l,team1_adjem,team1_adjo,team1_adjoR,team1_adjd,team1_adjdR,team1_adjt,team1_adjtR,team1_luck,team1_luckR,team1_adjems,team1_adjemsR,team1_oppos,team1_opposR,team1_oppds,team1_oppdsR,team1_adjemn,team1_adjemnR,team2_TeamName,team2_FirstD1Season,team2_LastD1Season,team2_Seed,team2_W,team2_L,team2_WP_5,team2_Score,team2_opponent_Score,team2_FGM,team2_FGA,team2_FGM3,team2_FGA3,team2_FTM,team2_FTA,team2_OR,team2_DR,team2_Ast,team2_TO,team2_Stl,team2_Blk,team2_PF,team2_opponent_FGM,team2_opponent_FGA,team2_opponent_FGM3,team2_opponent_FGA3,team2_opponent_FTM,team2_opponent_FTA,team2_opponent_OR,team2_opponent_DR,team2_opponent_Ast,team2_opponent_TO,team2_opponent_Stl,team2_opponent_Blk,team2_opponent_PF,team2_FGP,team2_FG3P,team2_FTP,team2_opponent_FGP,team2_opponent_FG3P,team2_opponent_FTP,team2_WP,team2_rank,team2_school,team2_name,team2_conference,team2_wins,team2_losses,team2_wpct,team2_seed,team2_w_l,team2_adjem,team2_adjo,team2_adjoR,team2_adjd,team2_adjdR,team2_adjt,team2_adjtR,team2_luck,team2_luckR,team2_adjems,team2_adjemsR,team2_oppos,team2_opposR,team2_oppds,team2_oppdsR,team2_adjemn,team2_adjemnR,outcome
2012,136,1293,58,1161,41,N,0,Murray St,1985,2020,6,27,1,1,74.21428571428571,62.357142857142854,24.642857142857142,51.82142857142857,7.428571428571429,18.25,17.5,24.035714285714285,10.642857142857142,22.607142857142858,12.535714285714286,13.964285714285714,8.035714285714286,4.285714285714286,18.214285714285715,22.714285714285715,54,4.321428571428571,14.642857142857142,12.607142857142858,18.964285714285715,12.071428571428571,20,10.5,16.035714285714285,6.464285714285714,2.7142857142857144,20.464285714285715,0.4755341144038594,0.40704500978473585,0.7280832095096583,0.42063492063492064,0.2951219512195122,0.6647834274952918,0.9642857142857143,35,Murray St. 6,murray st.,OVC,31,2,0.9393939393939394,6,31-2,15.34,108.5,80,93.2,20,65,172,0.031,92,-2.34,209,102.9,162,105.2,269,3.63,69,Colorado St,1985,2020,11,20,11,0.6,71.03225806451613,68.35483870967742,24.129032258064516,50.74193548387097,6,14.806451612903226,16.774193548387096,21.806451612903224,8.193548387096774,23.129032258064516,12.32258064516129,12.451612903225806,5.354838709677419,1.903225806451613,18.838709677419356,23.161290322580644,53.064516129032256,7.258064516129032,20.35483870967742,14.774193548387096,20.741935483870968,9.64516129032258,20.64516129032258,12.483870967741936,12.096774193548388,5.129032258064516,3.2580645161290325,19.129032258064516,0.4755244755244755,0.40522875816993464,0.7692307692307693,0.4364741641337386,0.3565768621236133,0.7122861586314152,0.6451612903225806,88,Colorado St. 11,colorado st.,MWC,20,12,0.625,11,20-12,8.17,111.9,35,103.7,189,63.6,250,0.075,21,4.39,70,104.7,87,100.3,56,0.85,131,W
2018,136,1242,76,1335,60,N,0,Kansas,1985,2020,1,27,7,0.8,81.5,70.94117647058823,30.11764705882353,60.529411764705884,10.147058823529411,25.205882352941178,11.117647058823529,15.882352941176471,9.558823529411764,25.647058823529413,17,11.676470588235293,6.617647058823529,4.176470588235294,15.294117647058824,26.08823529411765,61.76470588235294,7.735294117647059,23.676470588235293,11.029411764705882,15.323529411764707,11.911764705882353,23.235294117647058,12.676470588235293,13,5.617647058823529,3.5588235294117645,16.88235294117647,0.4975704567541302,0.40256709451575257,0.7,0.4223809523809524,0.3267080745341615,0.7197696737044146,0.7941176470588235,9,Kansas 1,kansas,B12,31,8,0.7948717948717948,1,31-8,23.49,120.9,5,97.4,47,68.8,144,0.076,23,12.41,2,111.7,3,99.3,3,3.55,70,Penn,1985,2020,16,23,8,0.8,75.70967741935483,69.61290322580645,27,58.96774193548387,8.548387096774194,24.580645161290324,13.161290322580646,19.838709677419356,8.741935483870968,28.516129032258064,15,12,5.838709677419355,2.806451612903226,17.483870967741936,24.93548387096774,59.29032258064516,5.774193548387097,19.451612903225808,13.96774193548387,18.903225806451612,8.35483870967742,27.516129032258064,9.870967741935484,12.290322580645162,5.290322580645161,2.935483870967742,18.64516129032258,0.45787746170678334,0.34776902887139105,0.6634146341463415,0.4205658324265506,0.296849087893864,0.7389078498293515,0.7419354838709677,125,Penn 16,penn,Ivy,24,9,0.7272727272727273,16,24-9,3.69,103.1,208,99.4,72,68.9,132,0.076,24,-4.15,261,103.7,209,107.8,296,-2.98,249,W
2009,137,1156,84,1448,69,N,0,Cleveland St,1985,2020,13,22,10,0.8,64.96875,59.84375,23.03125,54.15625,4.75,15.34375,14.15625,20.09375,11.5625,22.09375,13.4375,12.46875,8.59375,3.28125,18.375,20.90625,51.0625,5.09375,15.53125,12.9375,18.96875,11.34375,22.96875,11.375,15.8125,6,3.8125,18.5,0.4252740911713791,0.3095723014256619,0.7045101088646968,0.4094247246022032,0.32796780684104626,0.6820428336079077,0.6875,66,Cleveland St. 13,cleveland st.,Horz,26,11,0.7027027027027027,13,26-11,11.96,105.3,124,93.3,29,63.7,243,0.009,145,3.76,88,104.6,100,100.9,81,7.07,33,Wake Forest,1985,2020,4,24,6,0.8,81.36666666666666,70.3,29.333333333333332,59.96666666666667,4.033333333333333,12.7,18.666666666666668,26.233333333333334,12.666666666666666,28.3,13.166666666666666,15.8,8.466666666666667,5.433333333333334,18.766666666666666,24.633333333333333,62.266666666666666,6.7,22.2,14.333333333333334,20.366666666666667,12.566666666666666,22.366666666666667,11.7,16.033333333333335,7.666666666666667,3.8,21.166666666666668,0.48916064480266813,0.31758530183727035,0.7115628970775095,0.395610278372591,0.30180180180180183,0.7037643207855974,0.8,24,Wake Forest 4,wake forest,ACC,24,7,0.7741935483870968,4,24-7,18.88,111.6,46,92.7,22,72.8,7,0.051,52,7.66,51,107.5,41,99.9,55,-4.35,262,W
2011,137,1181,87,1214,45,N,0,Duke,1985,2020,1,30,4,0.8,81.05882352941177,64.26470588235294,28.11764705882353,59.970588235294116,8,21.323529411764707,16.823529411764707,22.441176470588236,12.294117647058824,25.970588235294116,14.411764705882353,12.235294117647058,7.470588235294118,4.411764705882353,17.88235294117647,24,60.029411764705884,4.588235294117647,14.5,11.676470588235293,18.11764705882353,13.058823529411764,22.470588235294116,11.941176470588236,14.970588235294118,5.970588235294118,2.9705882352941178,20.11764705882353,0.46885728298185386,0.37517241379310345,0.7496723460026212,0.39980401763841256,0.31643002028397565,0.6444805194805194,0.8823529411764706,2,Duke 1,duke,ACC,32,5,0.8648648648648649,1,32-5,28.42,119.7,5,91.3,9,68.6,40,0.017,140,8.43,30,107.3,36,98.9,15,3.48,64,Hampton,1996,2020,16,23,8,1,66.90322580645162,61.87096774193548,22.612903225806452,55.935483870967744,6.419354838709677,19.967741935483872,15.258064516129032,23.580645161290324,11.096774193548388,24.483870967741936,11.806451612903226,12.129032258064516,7.32258064516129,5.709677419354839,18.483870967741936,21.29032258064516,56.54838709677419,5.451612903225806,17.451612903225808,13.838709677419354,20.741935483870968,13.774193548387096,26.516129032258064,9.806451612903226,15.741935483870968,4.838709677419355,3.225806451612903,20.516129032258064,0.40426758938869667,0.3214862681744749,0.6470588235294117,0.3764974329720479,0.31238447319778184,0.6671850699844478,0.7419354838709677,208,Hampton 16,hampton,MEAC,24,9,0.7272727272727273,16,24-9,-4.21,94.4,304,98.7,81,66.1,129,0.108,11,-10.7,337,97.4,331,108.1,338,-4.84,283,W
2013,144,1257,77,1332,69,N,0,Louisville,1985,2020,1,29,5,1,73.55882352941177,57.970588235294116,25.852941176470587,58.05882352941177,5.823529411764706,17.61764705882353,16.029411764705884,22.529411764705884,13.617647058823529,23.88235294117647,15,12.676470588235293,10.735294117647058,4.235294117647059,17.735294117647058,20.470588235294116,52.73529411764706,5.5,17.647058823529413,11.529411764705882,17.794117647058822,12.117647058823529,21.823529411764707,10.323529411764707,18.705882352941178,5.794117647058823,3.5,19.08823529411765,0.44528875379939203,0.330550918196995,0.7114882506527416,0.3881762409369771,0.31166666666666665,0.6479338842975207,0.8529411764705882,1,Louisville 1,louisville,BE,35,5,0.875,1,35-5,32.92,117.7,7,84.8,1,65.8,116,-0.016,230,10.23,7,107.4,11,97.2,6,2.15,100,Oregon,1985,2020,12,26,8,0.6,71.73529411764706,63.61764705882353,25.470588235294116,56.970588235294116,5.029411764705882,15.588235294117647,15.764705882352942,22.205882352941178,12.235294117647058,25.176470588235293,13,14.911764705882353,8.5,4,17.38235294117647,22.823529411764707,55.35294117647059,5.617647058823529,16.38235294117647,12.352941176470589,18.11764705882353,9.676470588235293,21.647058823529413,10.823529411764707,15.588235294117647,6.5588235294117645,2.911764705882353,18.823529411764707,0.44708311822405783,0.32264150943396225,0.7099337748344371,0.4123273113708821,0.34290843806104127,0.6818181818181819,0.7647058823529411,35,Oregon 12,oregon,P12,28,9,0.7567567567567568,12,28-9,16.78,106.6,105,89.8,11,67.9,37,0.052,47,5.92,62,105.1,84,99.2,50,-8.08,332,W
2010,137,1462,65,1278,54,N,0,Xavier,1985,2020,6,24,8,0.8,80.03125,69.0625,27.59375,59.15625,6.96875,18.75,17.875,25.0625,12.5,27.59375,14.3125,13.21875,6.78125,3.8125,18.78125,25.09375,61.0625,5.59375,19,13.28125,20.25,11.5,23.1875,13.25,13.125,6.65625,4.65625,20.8125,0.4664553618594823,0.37166666666666665,0.713216957605985,0.4109518935516888,0.2944078947368421,0.6558641975308642,0.75,18,Xavier 6,xavier,A10,26,9,0.7428571428571429,6,26-9,20.87,115.5,18,94.6,47,68.9,47,0.01,139,8.04,46,106.2,64,98.2,19,7.27,30,Minnesota,1985,2020,11,21,13,0.8,72.91176470588235,64.02941176470588,26.264705882352942,55.5,7.029411764705882,17.38235294117647,13.352941176470589,19.029411764705884,10.794117647058824,24.38235294117647,16.735294117647058,12.735294117647058,7.970588235294118,5.529411764705882,16.5,22.235294117647058,55.26470588235294,7.147058823529412,21,12.411764705882353,18.205882352941178,11.558823529411764,21.61764705882353,13.058823529411764,14.411764705882353,6.588235294117647,2.6176470588235294,17.58823529411765,0.4732379438261791,0.40439932318104904,0.7017001545595054,0.4023416711016498,0.3403361344537815,0.6817447495961227,0.6176470588235294,34,Minnesota 11,minnesota,B10,21,14,0.6,11,21-14,17.97,112,41,94.1,41,65.6,190,-0.055,302,8.37,40,107.7,24,99.3,52,-3.72,261,W
2018,137,1462,102,1411,83,N,0,Xavier,1985,2020,1,28,5,0.8,84.27272727272727,74.48484848484848,28.87878787878788,58.84848484848485,7.818181818181818,21.181818181818183,18.696969696969695,23.666666666666668,9.787878787878787,28.606060606060606,16.636363636363637,12.424242424242424,5.848484848484849,2.9393939393939394,16.939393939393938,27.09090909090909,62.78787878787879,8.636363636363637,25.87878787878788,11.666666666666666,15.545454545454545,8.484848484848484,22.727272727272727,14.333333333333334,11.424242424242424,6.606060606060606,3.6363636363636362,20.939393939393938,0.49073120494335737,0.3690987124463519,0.790012804097311,0.43146718146718144,0.3337236533957846,0.7504873294346979,0.8484848484848485,15,Xavier 1,xavier,BE,29,6,0.8285714285714286,1,29-6,21.51,120.1,8,98.6,57,70.5,62,0.091,17,9.35,35,109.9,37,100.6,29,1.84,108,TX Southern,1985,2020,16,15,19,1,77.6470588235294,79.73529411764706,25.823529411764707,58.5,7.823529411764706,21.529411764705884,18.176470588235293,25.294117647058822,10.294117647058824,25.88235294117647,12.264705882352942,12.617647058823529,5.588235294117647,3.9411764705882355,17.735294117647058,29.176470588235293,64.32352941176471,7.911764705882353,21.352941176470587,13.470588235294118,20.176470588235293,12.264705882352942,25.794117647058822,15.882352941176471,11.676470588235293,5.294117647058823,3.911764705882353,21.08823529411765,0.44142785319255906,0.36338797814207646,0.7186046511627907,0.4535893918609968,0.37052341597796146,0.6676384839650146,0.4411764705882353,243,Texas Southern 16,texas southern,SWAC,16,20,0.4444444444444444,16,16-20,-6.65,104.6,180,111.2,299,71.7,31,-0.01,206,-6.3,304,101,318,107.3,271,17.2,1,W
2017,136,1321,68,1435,66,N,0,Northwestern,1985,2020,8,23,11,0.6,71.08823529411765,65.05882352941177,25.294117647058822,58.029411764705884,7.088235294117647,20.794117647058822,13.411764705882353,17.852941176470587,10.764705882352942,25.441176470588236,15.264705882352942,10.529411764705882,5.029411764705882,5,19.029411764705884,22.647058823529413,56.205882352941174,6.470588235294118,19.323529411764707,13.294117647058824,19.941176470588236,11.264705882352942,24.08823529411765,12.029411764705882,11.911764705882353,5.617647058823529,3.735294117647059,17.823529411764707,0.43588443993917886,0.3408769448373409,0.7512355848434926,0.402930402930403,0.334855403348554,0.6666666666666667,0.6764705882352942,38,Northwestern 8,northwestern,B10,24,12,0.6666666666666666,8,24-12,15.81,111.3,59,95.5,32,65.6,292,0.019,135,8.32,46,109,51,100.7,43,-3.23,249,Vanderbilt,1985,2020,9,19,15,0.6,71.26470588235294,68.1470588235294,23.352941176470587,54.14705882352941,9.911764705882353,26.323529411764707,14.647058823529411,18.88235294117647,8.205882352941176,26.441176470588236,12.970588235294118,12.352941176470589,4.117647058823529,3.764705882352941,16.61764705882353,24.58823529411765,58.11764705882353,6.470588235294118,19.294117647058822,12.5,17.764705882352942,9.794117647058824,24.647058823529413,11.441176470588236,10.794117647058824,5.470588235294118,3.0588235294117645,16.764705882352942,0.4312873438348723,0.376536312849162,0.7757009345794392,0.42307692307692313,0.3353658536585366,0.7036423841059603,0.5588235294117647,33,Vanderbilt 9,vanderbilt,SEC,19,16,0.5428571428571428,9,19-16,16.53,112.4,48,95.9,38,65.8,285,-0.048,292,11.43,13,110.1,33,98.7,7,6.3,32,W
2014,139,1124,85,1166,55,N,0,Baylor,1985,2020,6,22,11,0.8,73.78787878787878,68.39393939393939,25,55.78787878787879,7.393939393939394,19.242424242424242,16.393939393939394,24.363636363636363,14.181818181818182,24.060606060606062,14.515151515151516,11.787878787878787,5.090909090909091,5.666666666666667,17.545454545454547,24.484848484848484,57.333333333333336,6.787878787878788,18.515151515151516,12.636363636363637,18.727272727272727,11.787878787878787,20.363636363636363,15.333333333333334,10.303030303030303,5.333333333333333,2.8181818181818183,18.848484848484848,0.4481260184682238,0.384251968503937,0.6728855721393036,0.42706131078224097,0.36661211129296234,0.6747572815533981,0.6666666666666666,26,Baylor 6,baylor,B12,26,12,0.6842105263157895,6,26-12,19.39,118.9,10,99.5,70,61.3,319,0.012,157,10.31,7,111,3,100.6,20,-0.36,171,Creighton,1985,2020,3,26,7,0.6,79.54545454545455,67.42424242424242,27.484848484848484,55.09090909090909,10.363636363636363,24.606060606060606,14.212121212121213,18.90909090909091,8.454545454545455,25.90909090909091,17.727272727272727,9.93939393939394,4.090909090909091,1.393939393939394,17.636363636363637,23.90909090909091,56.666666666666664,6.636363636363637,19.727272727272727,12.969696969696969,18.666666666666668,9.969696969696969,21.666666666666668,12.151515151515152,9.878787878787879,4.96969696969697,2.727272727272727,18.727272727272727,0.49889988998899887,0.4211822660098522,0.7516025641025641,0.4219251336898396,0.3364055299539171,0.6948051948051948,0.7878787878787878,17,Creighton 3,creighton,BE,27,8,0.7714285714285715,3,27-8,21.72,124.2,2,102.5,124,63.6,237,0.024,128,7.5,48,108.5,58,101,35,1.31,122,W
2003,137,1231,67,1104,62,N,0,Indiana,1985,2020,7,20,12,0.6,70.53125,67,23.4375,54.9375,7.53125,21.625,16.125,22.625,11.21875,25.625,13.8125,11.5,4.4375,5.34375,18.0625,24.28125,58.84375,4.71875,16.375,13.71875,19.1875,12.125,24.15625,11.96875,10.5,6.34375,3.53125,20.15625,0.42662116040955633,0.34826589595375723,0.712707182320442,0.41263940520446096,0.2881679389312977,0.7149837133550488,0.625,41,Indiana 7,indiana,B10,21,13,0.6176470588235294,7,21-13,14.48,113.4,20,98.9,102,63.7,284,0.05,57,10.49,8,107.2,13,96.8,8,9.29,20,Alabama,1985,2020,10,17,11,0.4,69.28571428571429,65,24.035714285714285,57.17857142857143,6.357142857142857,19.857142857142858,14.857142857142858,20.928571428571427,13.571428571428571,23.928571428571427,12.107142857142858,13.285714285714286,6.607142857142857,3.7857142857142856,18.035714285714285,23.25,55.5,6.357142857142857,19.142857142857142,12.142857142857142,17.142857142857142,10.892857142857142,22.642857142857142,11.678571428571429,13.857142857142858,5.535714285714286,3.1785714285714284,19.25,0.42036227357901307,0.3201438848920863,0.7098976109215018,0.4189189189189189,0.332089552238806,0.7083333333333334,0.6071428571428571,38,Alabama 10,alabama,SEC,17,12,0.5862068965517241,10,17-12,14.6,110.3,39,95.7,54,65.3,243,-0.015,205,9.55,16,106.6,32,97.1,11,2.31,102,W
2019,136,1437,61,1388,57,N,0,Villanova,1985,2020,6,25,9,0.8,74.47058823529412,67.08823529411765,24.705882352941178,56.23529411764706,10.617647058823529,30.08823529411765,14.441176470588236,19.852941176470587,10.5,24.91176470588235,14.264705882352942,11.294117647058824,5.411764705882353,3.0294117647058822,16.41176470588235,24.264705882352942,55.970588235294116,7.352941176470588,21.970588235294116,11.205882352941176,16.029411764705884,9.352941176470589,23.558823529411764,13.647058823529411,12.029411764705882,5.352941176470588,2.2941176470588234,18.529411764705884,0.43933054393305443,0.3528836754643206,0.7274074074074075,0.43352601156069365,0.33467202141900937,0.6990825688073393,0.7352941176470589,30,Villanova 6,villanova,BE,26,10,0.7222222222222222,6,26-10,17.33,116.5,16,99.2,81,63.6,335,0.044,73,8,51,108.8,44,100.8,55,3.32,78,St Mary's CA,1985,2020,11,22,11,0.8,72.9090909090909,64.36363636363636,26.545454545454547,56.06060606060606,7.424242424242424,19.636363636363637,12.393939393939394,16.636363636363637,9.818181818181818,24.90909090909091,10.06060606060606,10.575757575757576,6,2.5454545454545454,16.96969696969697,23.606060606060606,54.09090909090909,5.393939393939394,16.96969696969697,11.757575757575758,15.909090909090908,7.515151515151516,21.727272727272727,10.242424242424242,10.636363636363637,4.96969696969697,3.3636363636363638,16.09090909090909,0.4735135135135135,0.3780864197530864,0.7449908925318761,0.4364145658263305,0.31785714285714284,0.7390476190476191,0.6666666666666666,31,Saint Mary's 11,saint mary's,WCC,22,12,0.6470588235294118,11,22-12,17.31,114.7,23,97.4,55,62.7,348,-0.045,285,3.66,82,106.6,76,103,100,-0.9,183,W
2018,144,1437,90,1452,78,N,0,Villanova,1985,2020,1,30,4,1,87.05882352941177,70.88235294117646,31.029411764705884,61.529411764705884,11.411764705882353,28.676470588235293,13.588235294117647,17.61764705882353,9.382352941176471,26.205882352941178,16.676470588235293,10.352941176470589,6.676470588235294,3.9705882352941178,15.852941176470589,26.147058823529413,60.205882352941174,7,21.352941176470587,11.588235294117647,15.382352941176471,9.558823529411764,23.147058823529413,14,13.117647058823529,4.5588235294117645,2.676470588235294,17.235294117647058,0.504302103250478,0.39794871794871794,0.7712854757929883,0.4342940889106009,0.32782369146005513,0.7533460803059273,0.8823529411764706,1,Villanova 1,villanova,BE,36,4,0.9,1,36-4,33.76,127.8,1,94,11,68.7,150,-0.018,225,11.31,6,111.3,10,100,12,3.98,61,West Virginia,1985,2020,5,24,10,0.6,79.61764705882354,69,27.764705882352942,64,8.794117647058824,24.91176470588235,15.294117647058824,19.970588235294116,14,23.88235294117647,15.058823529411764,11.323529411764707,8.029411764705882,5.264705882352941,21.38235294117647,22.5,52.970588235294116,7.529411764705882,20.147058823529413,16.470588235294116,23.38235294117647,10.235294117647058,24.235294117647058,12.235294117647058,16.5,5.470588235294118,3.9411764705882355,18.764705882352942,0.4338235294117647,0.35301062573789854,0.7658321060382917,0.42476401998889507,0.37372262773722625,0.7044025157232704,0.7058823529411765,12,West Virginia 5,west virginia,B12,26,11,0.7027027027027027,5,26-11,22.44,119.4,10,96.9,41,69.2,120,-0.014,214,10.59,16,109.9,38,99.3,2,-4.72,299,W
2015,138,1323,67,1139,64,N,1,Notre Dame,1985,2020,3,29,5,1,78.82352941176471,65.6470588235294,27.794117647058822,54.5,8.264705882352942,21.058823529411764,14.970588235294118,20.235294117647058,8.323529411764707,24.441176470588236,15.117647058823529,9.382352941176471,6.882352941176471,3.5588235294117645,14.205882352941176,24.91176470588235,58.35294117647059,6.264705882352941,19.029411764705884,9.558823529411764,13.617647058823529,11.294117647058824,21.323529411764707,12.735294117647058,11.294117647058824,5.176470588235294,2.235294117647059,16.970588235294116,0.5099838100377766,0.39245810055865926,0.7398255813953488,0.42691532258064513,0.3292117465224111,0.7019438444924406,0.8529411764705882,9,Notre Dame 3,notre dame,ACC,32,6,0.8421052631578947,3,32-6,24.96,125.4,2,100.4,99,63.4,226,0.062,47,7.59,42,107.7,57,100.1,26,-11.62,347,Butler,1985,2020,6,22,10,0.6,69.5625,61.1875,24.28125,55.34375,5.75,16.0625,15.25,22.4375,12.1875,24.53125,11.5,11.375,6.375,2.9375,17.625,21.90625,52.625,5.46875,17.84375,11.90625,17.53125,8.125,22.125,11.1875,12.59375,5.46875,4.3125,19.25,0.43873517786561267,0.35797665369649806,0.6796657381615598,0.416270783847981,0.3064798598949212,0.679144385026738,0.6875,20,Butler 6,butler,BE,23,11,0.6764705882352942,6,23-11,20.09,110.2,64,90.1,8,63.2,243,-0.023,233,9.72,17,110.6,4,100.9,48,0.69,133,W
2019,137,1403,72,1297,57,N,0,Texas Tech,1985,2020,3,26,6,0.8,73.09375,59.28125,26.15625,55.46875,7.25,19.71875,13.53125,18.59375,8.84375,25.4375,14.03125,12.375,7.375,4.90625,17.78125,19.5625,53.09375,6.34375,21.0625,13.8125,19.96875,10.125,22,9.53125,15.65625,6.4375,2.46875,19.03125,0.4715492957746479,0.3676703645007924,0.7277310924369748,0.368452030606239,0.30118694362017806,0.6917057902973396,0.8125,5,Texas Tech 3,texas tech,B12,31,7,0.8157894736842105,3,31-7,30.03,114.1,25,84.1,1,66.6,231,0.004,171,11.18,21,109.8,19,98.7,22,-5.39,307,N Kentucky,2013,2020,14,24,8,1,77.78125,70.03125,27.59375,58.125,8.78125,24.125,13.8125,20.625,10.4375,25.875,17.125,12.34375,5.90625,3.84375,19.09375,24.1875,56.75,7.09375,22.25,14.5625,20,9.34375,23.59375,12.375,13,5.90625,3.84375,18.21875,0.4747311827956989,0.3639896373056995,0.6696969696969697,0.4262114537444934,0.3188202247191011,0.728125,0.75,96,Northern Kentucky 14,northern kentucky,Horz,26,9,0.7428571428571429,14,26-9,7.14,109.4,76,102.3,130,68.2,143,-0.001,182,-3.37,234,103.6,186,107,262,-2.57,235,W
2011,136,1287,62,1257,61,N,0,Morehead St,1985,2020,13,22,9,0.8,68.87096774193549,62.03225806451613,24.096774193548388,53.16129032258065,5.935483870967742,17.322580645161292,14.741935483870968,21.774193548387096,13.774193548387096,23.161290322580644,12.129032258064516,15.064516129032258,8.451612903225806,3.2580645161290325,19.193548387096776,20.967741935483872,49.903225806451616,6.870967741935484,18.612903225806452,13.225806451612904,18.967741935483872,9.225806451612904,19.258064516129032,12.838709677419354,14.935483870967742,6.354838709677419,2.7096774193548385,19.451612903225808,0.4532766990291262,0.34264432029795155,0.6770370370370371,0.42016806722689076,0.36915077989601386,0.6972789115646258,0.7096774193548387,89,Morehead St. 13,morehead st.,OVC,25,10,0.7142857142857143,13,25-10,7.01,105.6,119,98.6,80,63.4,267,0.023,125,-2.89,226,102.2,210,105.1,238,2.66,80,Louisville,1985,2020,4,25,9,0.6,75.3529411764706,64.61764705882354,27.264705882352942,60.26470588235294,8.794117647058824,24.38235294117647,12.029411764705882,17.970588235294116,12.588235294117647,23.970588235294116,17.470588235294116,13.029411764705882,9.205882352941176,4.9411764705882355,19.205882352941178,21.794117647058822,55.23529411764706,5.588235294117647,18.235294117647058,15.441176470588236,22.11764705882353,12.882352941176471,23.205882352941178,11.294117647058824,16.058823529411764,6.617647058823529,2.676470588235294,17.176470588235293,0.45241581259150804,0.3606755126658625,0.6693944353518823,0.3945686900958466,0.3064516129032258,0.6981382978723405,0.7352941176470589,14,Louisville 4,louisville,BE,25,10,0.7142857142857143,4,25-10,22.26,111.4,52,89.2,3,66.8,88,-0.037,269,8.77,27,108.3,26,99.5,27,-5.13,289,W
2013,137,1195,78,1207,68,N,0,FL Gulf Coast,2008,2020,15,22,10,1,72.34375,67.3125,26.21875,57.5,6.625,20.03125,13.28125,19.8125,11.6875,24.75,13.71875,14.65625,8.8125,3.78125,17.59375,23.625,57.46875,6.875,21.84375,13.1875,18.90625,12,23.5625,13.28125,15.65625,6.9375,3.03125,17.75,0.4559782608695652,0.33073322932917315,0.6703470031545742,0.4110929853181077,0.3147353361945637,0.6975206611570248,0.6875,105,Florida Gulf Coast 15,florida gulf coast,ASun,26,11,0.7027027027027027,15,26-11,6.27,104.9,136,98.6,99,67.9,41,0.039,79,-2.79,213,101.3,215,104.1,221,4.57,48,Georgetown,1985,2020,2,25,6,0.6,64.58064516129032,55.74193548387097,23,50.41935483870968,5.870967741935484,16.419354838709676,12.709677419354838,18.677419354838708,9.225806451612904,23.70967741935484,14.806451612903226,12.67741935483871,7.548387096774194,3.838709677419355,16.870967741935484,19.419354838709676,51.61290322580645,5.354838709677419,17.580645161290324,11.548387096774194,17.35483870967742,10.806451612903226,20.93548387096774,10.903225806451612,14.225806451612904,6.354838709677419,3.2903225806451615,18.322580645161292,0.4561740243122201,0.3575638506876228,0.6804835924006909,0.37625,0.3045871559633027,0.6654275092936803,0.8064516129032258,16,Georgetown 2,georgetown,BE,25,7,0.78125,2,25-7,21.24,107.6,80,86.4,4,61.2,300,0.038,82,7.42,33,106.3,34,98.9,43,-6.15,312,W
2009,137,1112,84,1428,71,N,0,Arizona,1985,2020,12,19,13,0.2,72.1875,68.4375,25.65625,54.0625,6.1875,15.65625,14.6875,20,11.09375,22.75,14.4375,12.59375,5.96875,3.0625,15.625,25.0625,57.53125,8.3125,23.40625,10,14.625,11.8125,19.625,15.65625,11.875,5.3125,2.3125,17.875,0.4745664739884393,0.39520958083832336,0.734375,0.4356328082563824,0.35514018691588783,0.6837606837606838,0.59375,37,Arizona 12,arizona,P10,21,14,0.6,12,21-14,15.96,117.7,6,101.8,147,64.9,187,0.018,119,11.33,6,109,10,97.7,8,2.34,100,Utah,1985,2020,5,24,8,0.8,70.96875,63.46875,24,50.28125,7.1875,19.09375,15.78125,20.0625,7.75,27.09375,13.375,13.625,5.03125,4.9375,18.59375,22.0625,55.125,5.125,14.65625,14.21875,19.78125,9.1875,20.9375,10.375,10.375,6.75,1.6875,18.03125,0.47731510254816656,0.37643207855973815,0.7866043613707165,0.4002267573696145,0.34968017057569295,0.7187993680884676,0.75,28,Utah 5,utah,MWC,24,10,0.7058823529411765,5,24-10,17.8,110.8,56,92.9,23,65,184,0.013,136,7.29,53,107.9,33,100.6,75,6.96,34,W
